h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.914234e-01	9.275105e-01	9.990267e-01	9.922670e-01	6.563769e-03	9	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.905723e-01	9.390584e-01	9.957789e-01	9.734282e-01	6.619047e-03	10	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.993149e-01	9.908361e-01	9.947316e-01	9.389619e-01	6.918583e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
9.979299e-01	9.835734e-01	9.939900e-01	9.570295e-01	6.694489e-03	9	
